sample.id	country	location	latitude	longitude	collection.date	species	insecticide	concentration	exposure.time	phenotype	sib.group.id	exclude.as.sib	sample.accession	run.accession
WA-1128	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive	94	TRUE	ERS3041227	ERR3337249,ERR3337279,ERR3337309
WA-1129	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041228	ERR3337234,ERR3337264,ERR3337294
WA-1130	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041229	ERR3337141,ERR3344440,ERR3344471
WA-1132	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041231	ERR3337243,ERR3337273,ERR3337303
WA-1133	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041232	ERR3344579,ERR3344609,ERR3344639
WA-1134	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041233	ERR3344669,ERR3344699,ERR3344729
WA-1136	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041234	ERR3345468,ERR3345498,ERR3345528
WA-1137	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041235	ERR3344581,ERR3344611,ERR3344641
WA-1138	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive	92	FALSE	ERS3041236	ERR3337163,ERR3337192,ERR3337221
WA-1139	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041237	ERR3337172,ERR3337201,ERR3337230
WA-1140	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041238	ERR3344572,ERR3344602,ERR3344632
WA-1141	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041239	ERR3345489,ERR3345519,ERR3345549
WA-1142	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041240	ERR3345461,ERR3345491,ERR3345521
WA-1143	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041241	ERR3345577,ERR3345607,ERR3345637
WA-1144	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041242	ERR3331459,ERR3331882,ERR3331909
WA-1145	Benin	Avrankou	6.55	2.667	09/01/2017	coluzzii	Delta	2	60	alive		FALSE	ERS3041243	ERR3344570,ERR3344600,ERR3344630
WA-1147	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042024	ERR3331713,ERR3331737,ERR3331761
WA-1149	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	0.5	60	dead	85	TRUE	ERS3042026	ERR3290443,ERR3290479,ERR3331464
WA-1153	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042030	ERR3282306,ERR3282342,ERR3282378
WA-1158	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042035	ERR3282810,ERR3282846,ERR3282882
WA-1159	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	0.5	60	dead	85	FALSE	ERS3042036	ERR3282813,ERR3282849,ERR3282885
WA-1162	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042039	ERR3331522,ERR3331558,ERR3331594
WA-1164	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	65	FALSE	ERS3042041	ERR3290290,ERR3290326,ERR3311477
WA-1165	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042042	ERR3331523,ERR3331559,ERR3331595
WA-1166	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042043	ERR3331521,ERR3331557,ERR3331593
WA-1169	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042046	ERR3290473,ERR3290509,ERR3331494
WA-1171	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042048	ERR3331715,ERR3331739,ERR3331763
WA-1172	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	66	FALSE	ERS3042049	ERR3331507,ERR3331543,ERR3331579
WA-1173	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042050	ERR3282578,ERR3282614,ERR3282650
WA-1174	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042051	ERR3289759,ERR3289795,ERR3289831
WA-1176	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	86	TRUE	ERS3042053	ERR3311822,ERR3311858,ERR3311894
WA-1177	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	65	TRUE	ERS3042054	ERR3282297,ERR3282333,ERR3282369
WA-1181	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042058	ERR3311723,ERR3311759,ERR3311795
WA-1182	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	86	FALSE	ERS3042059	ERR3331497,ERR3331533,ERR3331569
WA-1183	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042060	ERR3311597,ERR3311633,ERR3311669
WA-1184	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042061	ERR3290082,ERR3290118,ERR3290154
WA-1188	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042065	ERR3289875,ERR3289911,ERR3289947
WA-1189	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042066	ERR3259369,ERR3259405,ERR3259441
WA-1190	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042067	ERR3289785,ERR3289821,ERR3289857
WA-1191	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	87	TRUE	ERS3042068	ERR3259387,ERR3259423,ERR3259459
WA-1192	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042069	ERR3290360,ERR3290396,ERR3290432
WA-1193	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042070	ERR3282823,ERR3282859,ERR3282895
WA-1196	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	76	FALSE	ERS3042073	ERR3290265,ERR3290301,ERR3311452
WA-1198	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	75	TRUE	ERS3042075	ERR3282711,ERR3282747,ERR3282783
WA-1199	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042076	ERR3282816,ERR3282852,ERR3282888
WA-1200	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	87	FALSE	ERS3042077	ERR3282713,ERR3282749,ERR3282785
WA-1201	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042078	ERR3290355,ERR3290391,ERR3290427
WA-1202	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042079	ERR3270099,ERR3270135,ERR3270279
WA-1204	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042081	ERR3290472,ERR3290508,ERR3331493
WA-1206	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042083	ERR3289779,ERR3289815,ERR3289851
WA-1207	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042084	ERR3289874,ERR3289910,ERR3289946
WA-1208	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042085	ERR3269949,ERR3269985,ERR3311947
WA-1209	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042086	ERR3269932,ERR3269968,ERR3311930
WA-1210	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	73	FALSE	ERS3042087	ERR3269945,ERR3269981,ERR3311943
WA-1212	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042089	ERR3282305,ERR3282341,ERR3282377
WA-1213	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	73	TRUE	ERS3042090	ERR3311715,ERR3311751,ERR3311787
WA-1214	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042091	ERR3290451,ERR3290487,ERR3331472
WA-1215	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042092	ERR3282317,ERR3282353,ERR3282389
WA-1217	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042093	ERR3290454,ERR3290490,ERR3331475
WA-1220	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042095	ERR3290278,ERR3290314,ERR3311465
WA-1221	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042096	ERR3282714,ERR3282750,ERR3282786
WA-1222	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042097	ERR3289890,ERR3289926,ERR3289962
WA-1226	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042098	ERR3282602,ERR3282638,ERR3282674
WA-1228	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042100	ERR3269918,ERR3269954,ERR3311916
WA-1229	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042101	ERR3270195,ERR3270231,ERR3270267
WA-1230	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	75	FALSE	ERS3042102	ERR3312405,ERR3312441,ERR3312477
WA-1231	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042103	ERR3259381,ERR3259417,ERR3259453
WA-1235	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042107	ERR3282791,ERR3282827,ERR3282863
WA-1236	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042108	ERR3331709,ERR3331733,ERR3331757
WA-1237	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead	88	TRUE	ERS3042109	ERR3282583,ERR3282619,ERR3282655
WA-1240	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	0.5	60	dead		FALSE	ERS3042112	ERR3259499,ERR3259535,ERR3259571
WA-1241	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042113	ERR3311830,ERR3311866,ERR3311902
WA-1242	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042114	ERR3270180,ERR3270216,ERR3270252
WA-1244	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042115	ERR3311732,ERR3311768,ERR3311804
WA-1245	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042116	ERR3290218,ERR3290254,ERR3311441
WA-1246	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042117	ERR3331498,ERR3331534,ERR3331570
WA-1247	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042118	ERR3282302,ERR3282338,ERR3282374
WA-1248	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042119	ERR3311809,ERR3311845,ERR3311881
WA-1249	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042120	ERR3290453,ERR3290489,ERR3331474
WA-1250	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042121	ERR3290281,ERR3290317,ERR3311468
WA-1252	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042123	ERR3311811,ERR3311847,ERR3311883
WA-1253	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042124	ERR3311500,ERR3311536,ERR3311572
WA-1254	Ghana	Korle-Bu	5.537	-0.24	01/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042125	ERR3290358,ERR3290394,ERR3290430
WA-1257	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042128	ERR3290219,ERR3290255,ERR3311442
WA-1259	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042129	ERR3282207,ERR3282243,ERR3282279
WA-1260	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042130	ERR3270004,ERR3270040,ERR3270076
WA-1261	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042131	ERR3290349,ERR3290385,ERR3290421
WA-1262	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	68	FALSE	ERS3042132	ERR3290205,ERR3290241,ERR3311428
WA-1264	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	89	FALSE	ERS3042134	ERR3270015,ERR3270051,ERR3270087
WA-1267	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042137	ERR3311595,ERR3311631,ERR3311667
WA-1268	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042138	ERR3270188,ERR3270224,ERR3270260
WA-1271	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	67	FALSE	ERS3042141	ERR3259391,ERR3259427,ERR3259463
WA-1272	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042142	ERR3311710,ERR3311746,ERR3311782
WA-1273	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042143	ERR3289989,ERR3290025,ERR3290061
WA-1274	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042144	ERR3289773,ERR3289809,ERR3289845
WA-1275	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042145	ERR3282290,ERR3282326,ERR3282362
WA-1276	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042146	ERR3282588,ERR3282624,ERR3282660
WA-1277	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042147	ERR3290002,ERR3290038,ERR3290074
WA-1278	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	81	FALSE	ERS3042148	ERR3259480,ERR3259516,ERR3259552
WA-1280	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	89	TRUE	ERS3042150	ERR3282796,ERR3282832,ERR3282868
WA-1283	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042153	ERR3282587,ERR3282623,ERR3282659
WA-1284	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042154	ERR3282712,ERR3282748,ERR3282784
WA-1285	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	90	FALSE	ERS3042155	ERR3290208,ERR3290244,ERR3311431
WA-1288	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	80	TRUE	ERS3042158	ERR3290097,ERR3290133,ERR3290169
WA-1291	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042161	ERR3311493,ERR3311529,ERR3311565
WA-1293	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	88	FALSE	ERS3042162	ERR3312408,ERR3312444,ERR3312480
WA-1296	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	90	TRUE	ERS3042165	ERR3289772,ERR3289808,ERR3289844
WA-1297	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042166	ERR3311837,ERR3311873,ERR3311909
WA-1298	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	71	TRUE	ERS3042167	ERR3311614,ERR3311650,ERR3311686
WA-1299	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042168	ERR3270120,ERR3270156,ERR3270300
WA-1300	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	72	FALSE	ERS3042169	ERR3269927,ERR3269963,ERR3311925
WA-1301	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042170	ERR3259501,ERR3259537,ERR3259573
WA-1302	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042171	ERR3290338,ERR3290374,ERR3290410
WA-1303	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	71	TRUE	ERS3042172	ERR3311592,ERR3311628,ERR3311664
WA-1308	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	83	FALSE	ERS3042177	ERR3269928,ERR3269964,ERR3311926
WA-1309	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042178	ERR3290353,ERR3290389,ERR3290425
WA-1310	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042179	ERR3282710,ERR3282746,ERR3282782
WA-1311	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	82	FALSE	ERS3042180	ERR3289783,ERR3289819,ERR3289855
WA-1312	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042181	ERR3270196,ERR3270232,ERR3270268
WA-1316	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042185	ERR3270005,ERR3270041,ERR3270077
WA-1317	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	74	FALSE	ERS3042186	ERR3289971,ERR3290007,ERR3290043
WA-1318	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042187	ERR3282197,ERR3282233,ERR3282269
WA-1319	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	71	FALSE	ERS3042188	ERR3290093,ERR3290129,ERR3290165
WA-1320	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042189	ERR3269934,ERR3269970,ERR3311932
WA-1323	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042192	ERR3282824,ERR3282860,ERR3282896
WA-1324	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	77	FALSE	ERS3042193	ERR3289980,ERR3290016,ERR3290052
WA-1325	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042194	ERR3282315,ERR3282351,ERR3282387
WA-1326	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	80	FALSE	ERS3042195	ERR3290111,ERR3290147,ERR3290183
WA-1327	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042196	ERR3270023,ERR3270059,ERR3270095
WA-1328	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042197	ERR3311618,ERR3311654,ERR3311690
WA-1333	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042202	ERR3290202,ERR3290238,ERR3311425
WA-1334	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive	78	FALSE	ERS3042203	ERR3289787,ERR3289823,ERR3289859
WA-1335	Ghana	Korle-Bu	5.537	-0.24	02/01/2018	coluzzii	PM	1	60	alive		FALSE	ERS3042204	ERR3259384,ERR3259420,ERR3259456
