specimen	species	location	country	insecticide	concentration	exposure_time	phenotype	plate
WA-1018	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1019	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1020	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1021	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1022	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1023	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1024	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1025	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1026	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1027	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1028	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1029	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1030	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1031	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1032	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1033	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1034	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1035	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1036	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1037	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1038	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1039	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1040	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1041	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1042	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1043	coluzzii	Korle-Bu	Ghana	Delta	5	60	alive	WGS_PL16
WA-1044	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1045	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1046	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1047	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1048	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1049	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1050	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1051	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1052	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1053	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1054	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1055	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1056	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1057	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1058	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1059	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1060	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1061	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1062	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1063	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1064	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1065	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1066	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1067	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1068	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1069	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1070	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1071	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1072	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1073	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1074	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1075	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1076	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1077	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1078	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1079	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1080	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1081	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1082	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1083	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1084	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1085	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1086	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1087	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1088	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1089	coluzzii	Avrankou	Benin	Delta	0.5	60	dead	WGS_PL17
WA-1090	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1091	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1092	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1093	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1094	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1095	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1096	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1097	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1098	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1099	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1100	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1101	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1102	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1103	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1104	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1105	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1106	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1107	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1108	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1109	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1110	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1111	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1112	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1113	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1114	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1115	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1116	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1117	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1118	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1119	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1120	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1121	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1122	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1123	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1124	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1125	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1126	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1127	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1128	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1129	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1130	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1131	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1132	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1133	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1134	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1135	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1136	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1137	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1138	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1139	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1140	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1141	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1142	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1143	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1144	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1145	coluzzii	Avrankou	Benin	Delta	2	60	alive	WGS_PL18
WA-1146	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1147	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1148	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1149	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1150	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1151	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1152	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1153	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1154	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1155	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1156	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1157	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1158	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1159	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1160	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1161	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1162	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1163	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1164	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1165	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1166	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1167	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1168	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1169	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1170	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1171	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1172	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1173	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1174	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1175	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1176	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1177	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1178	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1179	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1180	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1181	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1182	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1183	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1184	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1185	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1186	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1187	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1188	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1189	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1190	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1191	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1192	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1193	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1194	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1195	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1196	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1197	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1198	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1199	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1200	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1201	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1202	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1203	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1204	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1205	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1206	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1207	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1208	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1209	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1210	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1211	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1212	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1213	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1214	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1215	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1216	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1217	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1218	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1219	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1220	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1221	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1222	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1223	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1224	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1225	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1226	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1227	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1228	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1229	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1230	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1231	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1232	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1233	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1234	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1235	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1236	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1237	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1238	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1239	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1240	coluzzii	Korle-Bu	Ghana	PM	0.5	60	dead	WGS_PL19
WA-1241	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1242	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1243	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1244	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1245	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1246	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1247	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1248	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1249	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1250	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1251	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1252	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1253	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1254	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1255	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1256	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1257	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1258	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1259	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1260	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1261	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1262	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1263	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1264	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1265	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1266	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1267	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1268	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1269	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1270	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1271	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1272	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1273	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1274	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1275	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1276	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1277	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1278	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1279	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1280	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1281	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1282	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1283	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1284	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1285	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1286	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1287	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1288	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1289	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1290	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1291	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1292	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1293	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1294	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1295	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1296	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1297	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1298	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1299	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1300	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1301	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1302	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1303	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1304	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1305	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1306	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1307	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1308	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1309	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1310	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1311	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1312	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1313	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1314	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1315	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1316	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1317	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1318	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1319	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1320	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1321	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1322	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1323	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1324	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1325	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1326	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1327	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1328	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1329	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1330	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1331	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1332	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1333	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1334	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
WA-1335	coluzzii	Korle-Bu	Ghana	PM	1	60	alive	WGS_PL20
