	sample_id	partner_sample_id	contributor	country	location	year	month	latitude	longitude	sex_call	species_gambiae_coluzzii	aim_fraction_colu	species	insecticide	concentration	exposure_time	phenotype	plate
695	VBS20045-5568STDY7801317	WA-0354	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.024	gambiae	Delta	2.0	60	dead	WGS_PL5
696	VBS20046-5568STDY7801318	WA-0355	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.03	gambiae	Delta	2.0	60	dead	WGS_PL5
697	VBS20047-5568STDY7801319	WA-0356	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	2.0	60	dead	WGS_PL5
698	VBS20048-5568STDY7801320	WA-0357	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.068	gambiae	Delta	2.0	60	dead	WGS_PL5
699	VBS20049-5568STDY7801321	WA-0358	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	2.0	60	dead	WGS_PL5
700	VBS20052-5568STDY7801322	WA-0361	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.037	gambiae	Delta	2.0	60	dead	WGS_PL5
701	VBS20053-5568STDY7801323	WA-0362	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.05	gambiae	Delta	2.0	60	dead	WGS_PL5
702	VBS20054-5568STDY7801324	WA-0363	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.029	gambiae	Delta	2.0	60	dead	WGS_PL5
703	VBS20055-5568STDY7801325	WA-0364	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.036	gambiae	Delta	2.0	60	dead	WGS_PL5
704	VBS20056-5568STDY7801326	WA-0365	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	2.0	60	dead	WGS_PL5
705	VBS20057-5568STDY7801327	WA-0366	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	2.0	60	dead	WGS_PL5
706	VBS20058-5568STDY7801328	WA-0367	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.025	gambiae	Delta	2.0	60	dead	WGS_PL5
707	VBS20059-5568STDY7801329	WA-0368	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	2.0	60	dead	WGS_PL5
708	VBS20060-5568STDY7801330	WA-0369	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	2.0	60	dead	WGS_PL5
709	VBS20061-5568STDY7801331	WA-0370	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.039	gambiae	Delta	10.0	60	alive	WGS_PL6
710	VBS20062-5568STDY7801332	WA-0371	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.024	gambiae	Delta	10.0	60	alive	WGS_PL6
711	VBS20063-5568STDY7801333	WA-0372	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.047	gambiae	Delta	10.0	60	alive	WGS_PL6
712	VBS20065-5568STDY7801335	WA-0374	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.025	gambiae	Delta	10.0	60	alive	WGS_PL6
713	VBS20066-5568STDY7801336	WA-0375	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.026	gambiae	Delta	10.0	60	alive	WGS_PL6
714	VBS20067-5568STDY7801337	WA-0376	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.028	gambiae	Delta	10.0	60	alive	WGS_PL6
715	VBS20068-5568STDY7801338	WA-0377	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	10.0	60	alive	WGS_PL6
716	VBS20069-5568STDY7801339	WA-0378	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.045	gambiae	Delta	10.0	60	alive	WGS_PL6
717	VBS20070-5568STDY7801340	WA-0379	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.035	gambiae	Delta	10.0	60	alive	WGS_PL6
718	VBS20072-5568STDY7801342	WA-0381	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.047	gambiae	Delta	10.0	60	alive	WGS_PL6
719	VBS20074-5568STDY7801344	WA-0383	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
720	VBS20075-5568STDY7801345	WA-0384	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	10.0	60	alive	WGS_PL6
721	VBS20077-5568STDY7801346	WA-0386	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.039	gambiae	Delta	10.0	60	alive	WGS_PL6
722	VBS20078-5568STDY7801347	WA-0387	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.037	gambiae	Delta	10.0	60	alive	WGS_PL6
723	VBS20080-5568STDY7801349	WA-0389	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
724	VBS20081-5568STDY7801350	WA-0390	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.025	gambiae	Delta	10.0	60	alive	WGS_PL6
725	VBS20082-5568STDY7801351	WA-0391	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	10.0	60	alive	WGS_PL6
726	VBS20083-5568STDY7801352	WA-0392	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.029	gambiae	Delta	10.0	60	alive	WGS_PL6
727	VBS20084-5568STDY7801353	WA-0393	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	10.0	60	alive	WGS_PL6
728	VBS20085-5568STDY7801354	WA-0394	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.038	gambiae	Delta	10.0	60	alive	WGS_PL6
729	VBS20086-5568STDY7801355	WA-0395	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.019	gambiae	Delta	10.0	60	alive	WGS_PL6
730	VBS20087-5568STDY7801356	WA-0396	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.014	gambiae	Delta	10.0	60	alive	WGS_PL6
731	VBS20088-5568STDY7801357	WA-0397	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.029	gambiae	Delta	10.0	60	alive	WGS_PL6
732	VBS20089-5568STDY7801358	WA-0398	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.037	gambiae	Delta	10.0	60	alive	WGS_PL6
733	VBS20090-5568STDY7801359	WA-0399	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.048	gambiae	Delta	10.0	60	alive	WGS_PL6
734	VBS20091-5568STDY7801360	WA-0400	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.08	gambiae	Delta	10.0	60	alive	WGS_PL6
735	VBS20092-5568STDY7801361	WA-0401	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.016	gambiae	Delta	10.0	60	alive	WGS_PL6
736	VBS20093-5568STDY7801362	WA-0402	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.019	gambiae	Delta	10.0	60	alive	WGS_PL6
737	VBS20094-5568STDY7801363	WA-0403	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.036	gambiae	Delta	10.0	60	alive	WGS_PL6
738	VBS20095-5568STDY7801364	WA-0404	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.022	gambiae	Delta	10.0	60	alive	WGS_PL6
739	VBS20096-5568STDY7801365	WA-0405	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.038	gambiae	Delta	10.0	60	alive	WGS_PL6
740	VBS20097-5568STDY7801366	WA-0406	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	10.0	60	alive	WGS_PL6
741	VBS20098-5568STDY7801367	WA-0407	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.017	gambiae	Delta	10.0	60	alive	WGS_PL6
742	VBS20099-5568STDY7801368	WA-0408	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.016	gambiae	Delta	10.0	60	alive	WGS_PL6
743	VBS20100-5568STDY7801369	WA-0409	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.026	gambiae	Delta	10.0	60	alive	WGS_PL6
744	VBS20101-5568STDY7801370	WA-0410	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.024	gambiae	Delta	10.0	60	alive	WGS_PL6
745	VBS20102-5568STDY7801371	WA-0411	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.037	gambiae	Delta	10.0	60	alive	WGS_PL6
746	VBS20103-5568STDY7801372	WA-0412	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
747	VBS20104-5568STDY7801373	WA-0413	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.025	gambiae	Delta	10.0	60	alive	WGS_PL6
748	VBS20106-5568STDY7801374	WA-0415	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.027	gambiae	Delta	10.0	60	alive	WGS_PL6
749	VBS20107-5568STDY7801375	WA-0416	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.012	gambiae	Delta	10.0	60	alive	WGS_PL6
750	VBS20108-5568STDY7801376	WA-0417	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	10.0	60	alive	WGS_PL6
751	VBS20109-5568STDY7801377	WA-0418	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.066	gambiae	Delta	10.0	60	alive	WGS_PL6
752	VBS20110-5568STDY7801378	WA-0419	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.059	gambiae	Delta	10.0	60	alive	WGS_PL6
753	VBS20111-5568STDY7801379	WA-0420	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.043	gambiae	Delta	10.0	60	alive	WGS_PL6
754	VBS20112-5568STDY7801380	WA-0421	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	10.0	60	alive	WGS_PL6
755	VBS20113-5568STDY7801381	WA-0422	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.039	gambiae	Delta	10.0	60	alive	WGS_PL6
756	VBS20115-5568STDY7801384	WA-0424	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.044	gambiae	Delta	10.0	60	alive	WGS_PL6
757	VBS20116-5568STDY7801385	WA-0425	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.043	gambiae	Delta	10.0	60	alive	WGS_PL6
758	VBS20117-5568STDY7801386	WA-0426	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.021	gambiae	Delta	10.0	60	alive	WGS_PL6
759	VBS20118-5568STDY7801387	WA-0427	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.032	gambiae	Delta	10.0	60	alive	WGS_PL6
760	VBS20119-5568STDY7801388	WA-0428	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.034	gambiae	Delta	10.0	60	alive	WGS_PL6
761	VBS20120-5568STDY7801389	WA-0429	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.042	gambiae	Delta	10.0	60	alive	WGS_PL6
762	VBS20121-5568STDY7801390	WA-0430	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.031	gambiae	Delta	10.0	60	alive	WGS_PL6
763	VBS20122-5568STDY7801391	WA-0431	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.019	gambiae	Delta	10.0	60	alive	WGS_PL6
764	VBS20123-5568STDY7801392	WA-0432	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.036	gambiae	Delta	10.0	60	alive	WGS_PL6
765	VBS20124-5568STDY7801393	WA-0433	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.036	gambiae	Delta	10.0	60	alive	WGS_PL6
766	VBS20125-5568STDY7801394	WA-0434	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.028	gambiae	Delta	10.0	60	alive	WGS_PL6
767	VBS20126-5568STDY7801395	WA-0435	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
768	VBS20127-5568STDY7801396	WA-0436	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
769	VBS20129-5568STDY7801397	WA-0438	Luc Djogbenou	Togo	Baguida	2017	10	6.161	1.314	F	gambiae	0.033	gambiae	Delta	10.0	60	alive	WGS_PL6
770	VBS20132-5568STDY7801398	WA-0782	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.027	gambiae	PM	0.5	45	dead	WGS_PL13
771	VBS20133-5568STDY7801399	WA-0783	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.027	gambiae	PM	0.5	45	dead	WGS_PL13
772	VBS20134-5568STDY7801400	WA-0784	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.04	gambiae	PM	0.5	45	dead	WGS_PL13
773	VBS20135-5568STDY7801401	WA-0785	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.024	gambiae	PM	0.5	45	dead	WGS_PL13
774	VBS20136-5568STDY7801402	WA-0786	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.034	gambiae	PM	0.5	45	dead	WGS_PL13
775	VBS20139-5568STDY7801405	WA-0789	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.044	gambiae	PM	0.5	45	dead	WGS_PL13
776	VBS20140-5568STDY7801406	WA-0790	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.037	gambiae	PM	0.5	45	dead	WGS_PL13
777	VBS20141-5568STDY7801407	WA-0791	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.071	gambiae	PM	0.5	45	dead	WGS_PL13
778	VBS20142-5568STDY7801408	WA-0792	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.074	gambiae	PM	0.5	45	dead	WGS_PL13
779	VBS20145-5568STDY7801409	WA-0795	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.032	gambiae	PM	0.5	45	dead	WGS_PL13
780	VBS20146-5568STDY7801410	WA-0796	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.032	gambiae	PM	0.5	45	dead	WGS_PL13
781	VBS20147-5568STDY7801411	WA-0797	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.036	gambiae	PM	0.5	45	dead	WGS_PL13
782	VBS20148-5568STDY7801412	WA-0798	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	45	dead	WGS_PL13
783	VBS20149-5568STDY7801413	WA-0799	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.041	gambiae	PM	0.5	45	dead	WGS_PL13
784	VBS20150-5568STDY7801414	WA-0800	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.021	gambiae	PM	0.5	45	dead	WGS_PL13
785	VBS20151-5568STDY7801415	WA-0801	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.031	gambiae	PM	0.5	45	dead	WGS_PL13
786	VBS20152-5568STDY7801416	WA-0802	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.04	gambiae	PM	0.5	45	dead	WGS_PL13
787	VBS20153-5568STDY7801417	WA-0803	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.037	gambiae	PM	0.5	45	dead	WGS_PL13
788	VBS20154-5568STDY7801418	WA-0804	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.044	gambiae	PM	0.5	45	dead	WGS_PL13
789	VBS20156-5568STDY7801419	WA-0806	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.029	gambiae	PM	0.5	45	dead	WGS_PL13
790	VBS20158-5568STDY7801421	WA-0808	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.036	gambiae	PM	0.5	45	dead	WGS_PL13
791	VBS20159-5568STDY7801422	WA-0809	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.034	gambiae	PM	0.5	45	dead	WGS_PL13
792	VBS20161-5568STDY7801424	WA-0811	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.024	gambiae	PM	0.5	45	dead	WGS_PL13
793	VBS20162-5568STDY7801425	WA-0812	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.031	gambiae	PM	0.5	45	dead	WGS_PL13
794	VBS20164-5568STDY7801427	WA-0814	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.036	gambiae	PM	0.5	45	dead	WGS_PL13
795	VBS20165-5568STDY7801428	WA-0815	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.04	gambiae	PM	0.5	45	dead	WGS_PL13
796	VBS20166-5568STDY7801429	WA-0816	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.032	gambiae	PM	0.5	45	dead	WGS_PL13
797	VBS20167-5568STDY7801430	WA-0817	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.045	gambiae	PM	0.5	45	dead	WGS_PL13
798	VBS20168-5568STDY7801431	WA-0818	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.031	gambiae	PM	0.5	45	dead	WGS_PL13
799	VBS20169-5568STDY7801432	WA-0819	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.023	gambiae	PM	0.5	45	dead	WGS_PL13
800	VBS20170-5568STDY7801433	WA-0820	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.021	gambiae	PM	0.5	45	dead	WGS_PL13
801	VBS20171-5568STDY7801434	WA-0821	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.034	gambiae	PM	0.5	45	dead	WGS_PL13
802	VBS20172-5568STDY7801435	WA-0822	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.02	gambiae	PM	0.5	45	dead	WGS_PL13
803	VBS20173-5568STDY7801436	WA-0823	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.024	gambiae	PM	0.5	90	alive	WGS_PL14
804	VBS20174-5568STDY7801437	WA-0824	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.02	gambiae	PM	0.5	90	alive	WGS_PL14
805	VBS20175-5568STDY7801438	WA-0825	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	90	alive	WGS_PL14
806	VBS20176-5568STDY7801439	WA-0826	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.029	gambiae	PM	0.5	90	alive	WGS_PL14
807	VBS20179-5568STDY7801442	WA-0829	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.07	gambiae	PM	0.5	90	alive	WGS_PL14
808	VBS20180-5568STDY7801443	WA-0830	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.039	gambiae	PM	0.5	90	alive	WGS_PL14
809	VBS20181-5568STDY7801444	WA-0831	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.028	gambiae	PM	0.5	90	alive	WGS_PL14
810	VBS20182-5568STDY7801445	WA-0832	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.078	gambiae	PM	0.5	90	alive	WGS_PL14
811	VBS20183-5568STDY7801446	WA-0833	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.024	gambiae	PM	0.5	90	alive	WGS_PL14
812	VBS20184-5568STDY7801447	WA-0834	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.037	gambiae	PM	0.5	90	alive	WGS_PL14
813	VBS20188-5568STDY7801448	WA-0838	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	90	alive	WGS_PL14
814	VBS20190-5568STDY7801449	WA-0840	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.014	gambiae	PM	0.5	90	alive	WGS_PL14
815	VBS20192-5568STDY7801450	WA-0842	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.028	gambiae	PM	0.5	90	alive	WGS_PL14
816	VBS20194-5568STDY7801451	WA-0844	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.037	gambiae	PM	0.5	90	alive	WGS_PL14
817	VBS20195-5568STDY7801452	WA-0845	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.02	gambiae	PM	0.5	90	alive	WGS_PL14
818	VBS20197-5568STDY7801453	WA-0847	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.03	gambiae	PM	0.5	90	alive	WGS_PL14
819	VBS20198-5568STDY7801454	WA-0848	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.046	gambiae	PM	0.5	90	alive	WGS_PL14
820	VBS20199-5568STDY7801455	WA-0849	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.019	gambiae	PM	0.5	90	alive	WGS_PL14
821	VBS20200-5568STDY7801456	WA-0850	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.078	gambiae	PM	0.5	90	alive	WGS_PL14
822	VBS20201-5568STDY7801457	WA-0851	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.036	gambiae	PM	0.5	90	alive	WGS_PL14
823	VBS20202-5568STDY7801458	WA-0852	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	90	alive	WGS_PL14
824	VBS20203-5568STDY7801459	WA-0853	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.07	gambiae	PM	0.5	90	alive	WGS_PL14
825	VBS20204-5568STDY7801460	WA-0854	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.048	gambiae	PM	0.5	90	alive	WGS_PL14
826	VBS20205-5568STDY7801461	WA-0855	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.062	gambiae	PM	0.5	90	alive	WGS_PL14
827	VBS20207-5568STDY7801463	WA-0857	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.026	gambiae	PM	0.5	90	alive	WGS_PL14
828	VBS20208-5568STDY7801464	WA-0858	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.034	gambiae	PM	0.5	90	alive	WGS_PL14
829	VBS20209-5568STDY7801465	WA-0859	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.018	gambiae	PM	0.5	90	alive	WGS_PL14
830	VBS20210-5568STDY7801466	WA-0860	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.02	gambiae	PM	0.5	90	alive	WGS_PL14
831	VBS20211-5568STDY7801467	WA-0861	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.025	gambiae	PM	0.5	90	alive	WGS_PL14
832	VBS20213-5568STDY7801469	WA-0863	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.025	gambiae	PM	0.5	90	alive	WGS_PL14
833	VBS20214-5568STDY7801470	WA-0864	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.029	gambiae	PM	0.5	90	alive	WGS_PL14
834	VBS20215-5568STDY7801471	WA-0865	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.025	gambiae	PM	0.5	90	alive	WGS_PL14
835	VBS20217-5568STDY7801472	WA-0867	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.029	gambiae	PM	0.5	90	alive	WGS_PL14
836	VBS20218-5568STDY7801473	WA-0868	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.024	gambiae	PM	0.5	90	alive	WGS_PL14
837	VBS20219-5568STDY7801474	WA-0869	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.037	gambiae	PM	0.5	90	alive	WGS_PL14
838	VBS20220-5568STDY7801475	WA-0870	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.017	gambiae	PM	0.5	90	alive	WGS_PL14
839	VBS20221-5568STDY7801476	WA-0871	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.022	gambiae	PM	0.5	90	alive	WGS_PL14
840	VBS20222-5568STDY7801477	WA-0872	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	90	alive	WGS_PL14
841	VBS20223-5568STDY7801480	WA-0873	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.038	gambiae	PM	0.5	90	alive	WGS_PL14
842	VBS20224-5568STDY7801481	WA-0874	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.074	gambiae	PM	0.5	90	alive	WGS_PL14
843	VBS20225-5568STDY7801482	WA-0875	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.033	gambiae	PM	0.5	90	alive	WGS_PL14
844	VBS20227-5568STDY7801484	WA-0877	Luc Djogbenou	Togo	Baguida	2017	12	6.161	1.314	F	gambiae	0.021	gambiae	PM	0.5	90	alive	WGS_PL14
845	VBS18949-5562STDY7801785	WA-1044	Luc Djogbenou	Benin	Avrankou	2017	9	6.55	2.667	F	coluzzii	0.975	coluzzii	Delta	0.5	60	dead	WGS_PL17
